states: quant[$c1],states: quant[$c2],states: quant[$c3],states: quant[$c4]
127,6,366,7
122,0,377,14
117,0,375,8
112,13,373,2
112,17,383,0
107,12,384,0
102,4,394,0
380,0,0,7
375,124,0,1
370,130,0,14
370,122,0,8
365,133,0,2
360,140,15,15
355,132,13,9
350,136,11,3
345,128,27,18
343,120,25,12
359,112,23,6
375,104,21,0
370,111,34,0
365,103,32,0
375,95,30,0
385,87,28,0
380,79,41,0
375,86,54,0
370,78,52,0
365,70,50,15
360,83,48,9
376,75,46,3
389,67,44,0
399,59,42,0
394,51,55,0
404,43,53,0
414,35,51,0
424,27,49,0
422,31,47,12
417,23,54,6
412,15,73,21
407,7,71,15
402,20,69,29
398,12,67,23
393,4,86,38
388,0,84,32
383,9,82,35
390,1,80,29
390,0,87,32
385,0,89,30
380,0,96,33
379,0,94,27
374,13,105,34
369,5,103,28
377,0,101,22
372,13,112,16
375,5,110,10
373,15,123,4
372,7,121,0
367,0,133,14
362,0,131,8
369,0,129,2
373,0,127,0
375,0,125,0
377,0,123,0
372,7,121,0
367,0,133,0
369,0,131,0
371,0,129,0
373,0,127,0
375,0,125,0
370,0,123,7
378,0,121,1
373,0,127,0
375,0,125,0
370,0,123,7
365,13,121,1
376,5,119,0
383,0,117,0
378,7,122,0
380,0,120,0
375,7,118,7
370,0,129,14
365,0,127,8
360,13,125,2
372,5,123,0
379,0,121,0
381,0,119,0
376,7,117,7
371,13,128,1
369,5,126,0
376,0,124,0
378,0,122,0
373,7,120,0
382,0,118,0
384,0,116,0
386,0,114,0
388,0,112,0
390,0,110,0
385,0,115,7
386,0,113,1
389,0,111,0
384,0,109,7
379,13,120,1
377,5,118,0
372,0,128,0
367,0,133,7
368,0,131,1
371,0,129,0
366,0,134,7
77,0,375,15
72,0,419,9
67,13,417,3
62,5,433,18
57,0,431,12
52,0,442,19
47,0,440,13
42,13,443,7
53,5,441,1
61,0,439,0
63,0,437,0
58,0,442,7
53,0,446,7
55,0,444,1
58,0,442,0
53,7,447,7
54,0,445,1
49,8,451,0
44,7,449,7
39,0,460,14
34,0,458,8
29,0,469,2
33,0,467,0
28,7,465,0
23,14,463,14
18,13,461,15
13,19,459,9
8,11,478,24
3,3,476,18
0,14,488,26
0,6,486,20
2,0,484,14
0,8,492,18
0,0,490,12
6,0,488,6
1,13,486,0
0,14,484,11
0,6,489,5
13,0,487,0
15,0,485,0
10,7,490,0
5,0,488,7
0,0,499,1
0,0,500,3
2,0,498,0
4,0,496,0
6,0,494,0
8,0,492,0
3,0,490,7
11,0,488,1
14,0,486,0
9,7,484,7
4,0,482,14
0,0,480,20
0,0,486,22
0,0,484,16
0,8,490,10
8,0,488,4
14,0,486,0
16,0,484,0
18,0,482,0
13,0,480,7
14,7,485,1
9,8,491,0
4,0,496,7
0,5,499,1
3,0,497,0
0,5,495,5
7,0,493,0
2,0,498,0
4,0,496,0
0,6,500,0
2,0,498,0
0,4,496,0
6,0,494,0
8,0,492,0
3,0,497,0
5,0,495,0
0,0,500,0
0,2,498,2
0,4,500,4
2,0,498,0
0,4,500,0
2,0,498,0
0,0,500,0
0,2,500,0
2,0,498,0
4,0,496,0
6,0,494,0
8,0,492,0
3,0,497,7
4,0,495,1
3,4,497,0
0,0,500,5
0,2,500,0
2,0,498,0
0,0,500,0
0,0,498,2
0,0,496,4
0,6,500,0
0,406,0,67
28,398,13,74
23,398,11,68
18,411,9,83
13,403,7,77
25,395,9,75
37,387,7,69
32,400,5,84
27,392,3,78
43,384,1,72
58,376,0,66
72,368,0,60
86,360,0,54
100,352,0,48
114,344,0,42
128,336,0,36
123,328,19,30
118,341,38,45
113,333,36,39
108,325,34,33
103,317,32,48
119,309,30,42
135,301,28,36
130,293,47,30
125,285,66,24
141,277,64,18
157,269,62,12
173,261,60,6
168,253,79,0
178,245,77,0
173,252,75,0
168,244,88,15
169,236,86,9
164,228,84,24
159,241,82,29
164,233,80,23
159,225,99,38
154,217,97,32
149,230,95,26
144,243,93,20
147,248,104,27
142,240,102,21
153,232,100,15
148,245,98,30
143,237,96,24
138,250,94,39
133,242,92,33
149,234,90,27
144,247,109,21
139,239,107,15
155,231,105,9
171,223,103,3
184,215,101,0
194,207,99,0
204,199,97,0
199,191,95,15
215,183,93,9
210,175,112,24
205,167,110,18
221,159,108,12
216,151,127,27
211,143,125,21
206,153,144,36
201,145,142,30
199,137,140,24
212,132,138,21
207,133,136,33
202,137,146,27
197,138,153,21
192,130,163,27
187,131,170,21
182,123,180,27
177,124,187,21
184,116,185,15
200,108,183,9
195,100,181,24
211,92,179,18
206,105,198,12
201,97,196,6
196,110,194,21
191,102,192,15
207,94,190,9
223,86,188,3
236,78,186,0
246,70,184,0
256,62,182,0
266,54,180,0
276,46,178,0
286,38,176,0
296,30,174,0
291,22,187,0
286,29,185,15
287,21,183,9
282,34,181,24
277,26,179,18
272,39,177,12
267,52,175,6
283,44,173,0
278,36,186,15
273,34,184,9
0,186,94,0
230,178,92,0
240,170,90,0
250,162,88,0
245,154,101,0
240,161,99,15
241,153,97,9
257,145,95,3
252,155,111,0
247,147,109,0
254,139,107,0
264,131,105,0
274,123,103,0
269,115,101,15
264,107,120,9
280,99,118,3
275,91,116,18
270,83,114,33
286,75,112,27
289,80,110,34
292,72,108,28
308,64,106,22
324,56,104,16
319,69,123,10
314,61,121,4
309,53,138,0
304,45,136,15
299,58,155,9
294,50,153,3
307,42,151,0
317,34,149,0
327,26,147,0
322,33,160,0
317,25,158,0
327,17,156,0
337,9,154,0
347,1,152,0
342,0,158,0
337,0,163,7
332,0,167,7
327,0,172,8
322,6,176,2
317,0,183,9
316,0,181,3
311,0,179,10
319,0,177,4
325,0,175,0
320,7,180,0
315,0,178,7
310,0,176,14
315,3,177,8
310,13,188,2
305,9,186,4
315,1,184,0
318,0,182,0
320,0,180,0
315,0,185,7
310,6,189,7
305,7,187,8
300,13,185,15
303,5,183,9
298,18,199,3
293,10,197,0
303,2,195,0
307,0,193,0
309,0,191,0
311,0,189,0
313,0,187,0
308,7,192,0
303,7,190,0
298,0,202,8
298,0,200,2
302,0,198,0
304,0,196,0
299,7,194,7
294,0,192,14
289,13,190,8
305,5,188,2
314,0,186,0
316,0,184,0
318,0,182,0
320,0,180,0
315,7,185,7
310,6,183,1
319,0,181,0
321,0,179,0
316,0,184,7
311,0,182,7
319,0,180,1
314,8,178,8
309,0,189,15
304,0,187,9
312,0,185,3
307,10,183,10
313,2,181,4
321,0,179,0
323,0,177,0
325,0,175,0
327,0,173,0
329,0,171,0
496,0,0,0
491,0,0,9
486,11,0,3
481,3,16,0
486,0,14,0
481,7,19,0
483,0,17,0
485,0,15,0
480,0,20,0
482,0,18,0
484,0,16,0
479,7,21,0
481,0,19,0
483,0,17,0
485,0,15,0
480,7,20,0
475,7,18,0
470,0,16,14
478,0,14,8
482,0,16,2
486,0,14,0
488,0,12,0
483,0,17,0
478,7,22,0
473,0,27,7
474,0,25,1
477,0,23,0
479,0,21,0
481,0,19,0
483,0,17,0
478,7,15,0
473,14,13,14
468,6,11,15
482,0,9,9
490,0,7,3
495,0,5,0
490,0,10,0
492,0,8,0
494,0,6,0
496,0,4,0
498,0,2,0
500,0,0,0
495,0,5,5
497,0,3,0
492,7,8,0
487,7,6,7
495,0,4,1
498,0,2,0
497,3,0,0
500,0,0,0
495,0,5,0
490,0,10,0
485,7,8,7
493,0,6,1
496,0,4,0
491,0,2,7
486,13,0,14
487,5,0,8
498,0,0,2
500,0,0,0
500,0,0,0
495,5,0,0
490,0,0,10
485,11,0,15
488,3,0,9
483,0,0,17
489,0,0,11
484,11,11,5
479,12,9,0
474,4,22,0
480,0,20,0
482,0,18,0
484,0,16,0
486,0,14,0
488,0,12,0
483,0,17,7
484,0,15,1
479,8,21,0
474,7,19,0
469,14,17,0
464,21,30,15
459,13,28,9
466,5,26,3
461,15,24,0
456,7,37,15
456,0,35,9
451,13,46,16
446,5,44,10
441,0,42,17
449,0,40,11
457,0,38,5
452,0,48,12
447,1,47,7
442,12,45,13
437,13,43,7
432,26,41,1
427,18,39,16
443,10,37,10
459,2,35,4
454,13,46,10
393,106,0,0
388,98,0,14
383,109,0,11
378,101,16,5
373,93,34,0
383,85,32,0
393,77,30,0
388,69,43,0
383,61,56,0
378,53,54,15
394,45,52,9
389,37,50,24
405,29,48,18
421,21,46,12
416,13,44,27
432,5,42,21
427,0,58,33
422,0,56,27
425,0,54,21
420,0,65,28
415,0,63,22
410,0,74,16
405,13,85,23
400,5,83,17
395,0,94,11
390,0,92,18
398,0,90,12
393,0,101,6
401,0,99,0
396,7,104,5
391,0,109,7
392,0,107,1
395,0,105,0
397,0,103,0
399,0,101,0
394,7,99,0
389,14,97,14
384,13,95,15
393,5,93,9
388,18,109,3
383,10,107,0
378,17,120,15
373,9,118,9
380,1,116,3
375,0,114,11
383,0,112,5
378,0,110,12
373,13,108,19
376,5,106,13
389,0,104,7
384,13,115,1
382,5,113,0
389,0,111,0
384,7,109,0
393,0,107,0
388,0,112,0
390,0,110,0
385,7,108,7
380,0,119,14
375,0,117,8
383,0,115,2
387,0,113,0
389,0,111,0
391,0,109,0
386,7,107,7
394,0,105,1
389,0,103,8
384,0,101,15
392,0,99,9
387,13,110,3
382,10,113,0
387,2,111,0
382,0,118,9
381,0,116,3
386,0,114,0
388,0,112,0
390,0,110,0
385,7,108,0
394,0,106,0
396,0,104,0
398,0,102,0
400,0,100,0
395,0,105,0
390,7,110,0
385,0,108,7
393,0,106,1
395,1,105,0
397,0,103,0
399,0,101,0
395,6,105,6
397,0,103,0
399,0,101,0
394,7,99,7
402,0,97,1
405,0,95,0
400,7,100,7
395,6,98,7
390,0,96,14
398,0,94,8
406,0,92,2
68,0,0,419
63,0,24,413
71,0,22,407
66,8,33,414
61,0,31,408
56,13,42,402
51,13,48,404
46,5,46,403
59,0,44,397
67,0,42,391
75,0,40,385
83,0,38,379
78,0,36,386
86,0,34,380
81,0,45,387
76,0,43,381
71,0,54,388
66,0,52,382
74,0,50,376
82,0,48,370
77,13,59,364
72,13,65,358
72,13,63,360
80,5,61,354
93,0,59,348
88,13,70,355
83,5,68,349
78,0,66,356
73,0,77,350
81,0,75,344
76,0,73,351
84,0,71,345
92,0,69,339
100,0,67,333
95,0,65,340
90,0,63,347
85,0,74,354
80,0,72,348
75,0,83,342
83,0,81,336
78,13,92,343
73,5,90,337
81,0,88,331
89,0,86,325
84,13,97,332
79,5,95,326
74,0,93,333
69,0,91,340
77,0,89,334
72,13,100,341
67,5,98,335
62,13,96,342
57,5,102,344
62,0,100,338
57,0,98,345
65,0,96,339
60,0,107,346
55,0,105,340
63,0,103,334
58,0,114,328
66,0,112,322
74,0,110,316
82,0,108,310
77,13,106,304
84,14,104,298
100,6,102,292
114,0,100,286
122,0,98,280
117,13,109,287
112,5,107,281
107,0,105,288
102,13,103,282
118,5,101,276
131,0,99,270
139,0,97,264
134,0,95,271
142,0,93,265
150,0,91,259
158,0,89,253
153,13,97,260
148,5,95,254
143,0,109,248
151,0,107,242
159,0,105,236
167,0,103,230
162,0,114,224
157,13,112,231
152,13,118,225
160,5,116,219
155,18,114,231
153,10,112,225
169,2,110,219
164,15,108,213
180,7,106,207
175,20,124,201
170,13,123,195
185,5,121,189
198,0,119,183
206,0,117,177
201,13,128,171
0,140,204,123
5,176,217,161
0,168,215,155
0,160,213,149
0,152,211,143
10,144,209,137
5,157,228,131
0,149,226,125
16,141,224,119
32,133,222,113
27,146,241,128
22,138,239,122
17,130,237,116
12,122,235,131
28,114,233,125
23,106,252,119
39,98,250,113
55,90,248,107
50,82,246,122
45,74,265,137
40,66,263,131
56,58,261,125
51,71,259,119
46,84,257,134
41,76,255,128
36,89,253,143
31,81,251,137
47,73,249,131
63,65,247,125
79,57,245,119
95,49,243,113
111,41,241,107
125,35,241,101
120,46,239,95
136,38,237,89
131,30,256,83
126,43,275,77
121,35,273,71
137,27,271,65
132,35,290,80
127,27,288,74
122,19,286,73
138,11,284,67
154,3,282,61
149,16,280,55
144,29,278,49
160,21,276,43
155,34,295,37
150,26,293,31
166,18,291,25
182,10,289,19
177,23,308,13
172,15,306,7
188,7,304,1
198,0,302,0
200,0,300,0
202,0,298,0
204,0,296,0
199,0,301,7
194,6,305,7
196,0,303,1
199,0,301,0
194,7,306,0
196,0,304,0
198,0,302,0
193,0,307,7
188,0,311,7
190,0,309,1
185,8,307,8
193,0,305,2
197,0,303,0
192,0,308,0
194,0,306,0
189,7,304,7
197,0,302,1
192,8,308,0
187,7,313,0
182,0,318,7
177,6,322,7
172,7,327,1
167,0,333,8
162,0,336,7
165,0,334,1
168,0,332,0
163,0,337,0
158,7,342,0
160,0,340,0
162,0,338,0
157,7,343,0
152,7,348,0
152,0,348,2
154,0,346,0
156,0,344,0
151,0,342,7
146,13,353,1
141,8,354,0
136,0,364,0
138,0,362,0
133,7,360,7
141,0,358,1
0,0,410,51
0,47,408,92
0,39,406,86
0,31,404,80
0,24,403,74
15,16,401,68
31,8,399,62
26,0,418,77
21,0,416,71
21,0,414,65
29,0,412,59
37,0,410,53
45,0,408,47
53,0,406,41
61,0,404,35
69,0,402,29
64,13,400,36
67,5,398,30
62,18,396,42
57,13,394,36
52,5,413,51
47,0,411,45
52,0,409,39
47,13,420,33
42,13,418,35
50,5,416,29
45,18,414,23
40,10,433,17
35,23,452,32
30,15,450,26
25,7,448,20
20,0,466,34
15,0,464,28
16,0,462,22
24,0,460,16
19,13,458,10
14,26,477,25
9,18,475,19
4,10,473,13
20,2,471,7
15,15,469,1
26,7,467,0
21,0,479,0
23,0,477,0
18,0,482,0
13,7,480,7
21,0,478,1
16,0,476,8
11,13,487,2
6,9,489,4
12,1,487,0
15,0,485,0
10,0,490,0
12,0,488,0
7,7,493,7
2,6,494,1
0,0,500,8
0,0,498,2
4,0,496,0
6,0,494,0
8,0,492,0
10,0,490,0
12,0,488,0
14,0,486,0
16,0,484,0
11,0,489,7
6,6,493,7
1,0,491,8
0,0,498,11
0,0,496,5
0,6,500,6
2,0,498,0
4,0,496,0
0,0,494,6
0,0,492,8
8,0,490,2
3,9,488,9
0,11,496,12
0,3,494,6
0,8,492,8
8,0,490,2
3,0,497,0
0,5,495,0
7,0,493,0
2,0,491,7
0,10,489,1
0,13,487,0
0,5,495,10
0,3,493,7
0,8,491,9
0,8,497,3
5,0,495,0
0,0,493,7
0,8,491,9
0,8,489,11
0,8,495,13
0,0,493,7
8,0,491,1
3,0,497,0
0,5,495,0
88,275,0,28
83,395,0,150
78,387,0,144
73,379,0,138
68,371,0,132
63,363,0,126
58,355,0,120
53,347,0,114
53,339,0,108
67,331,0,102
62,342,19,115
57,334,17,109
52,330,19,107
47,335,30,101
50,327,28,95
45,340,47,110
40,332,45,104
35,324,43,98
51,316,41,92
46,329,60,107
41,321,58,101
36,313,56,95
31,305,75,89
26,316,73,104
23,308,71,98
18,300,90,113
13,292,88,107
29,284,86,101
45,276,84,95
40,289,99,92
36,281,97,86
31,294,116,101
26,286,114,95
21,278,112,89
16,270,110,104
13,262,127,98
29,254,125,92
24,267,144,86
19,259,142,80
14,251,161,95
9,243,159,89
25,235,157,83
41,227,155,77
36,240,153,71
31,253,172,65
26,245,170,59
21,258,168,74
16,250,166,68
11,242,185,62
12,249,183,56
28,241,181,50
44,233,179,44
60,225,177,38
55,238,196,53
50,230,194,47
45,222,192,41
61,214,190,35
56,227,201,50
51,219,199,44
46,211,197,46
41,224,195,61
36,216,193,55
31,229,191,70
26,221,189,64
36,219,187,58
31,232,185,73
26,224,183,67
21,216,202,82
16,208,200,76
32,200,198,70
27,192,217,64
43,184,215,58
38,176,234,73
33,168,232,67
49,160,230,61
44,173,249,76
39,165,247,70
34,157,245,64
50,149,243,58
45,145,262,52
40,137,260,63
56,129,258,57
72,121,256,51
83,113,259,50
78,105,273,44
94,97,271,38
89,89,269,53
105,81,267,47
121,73,265,41
116,65,284,35
132,57,282,29
146,51,280,25
141,62,278,38
136,56,278,32
131,48,295,26
126,61,293,41
121,53,291,35
137,45,289,29
132,58,308,23
127,50,306,17
152,289,0,0
147,353,0,14
147,345,0,8
142,356,0,2
137,348,15,15
132,346,19,9
127,353,17,3
140,345,15,0
135,352,13,0
130,344,26,0
125,336,39,15
126,328,37,9
142,320,35,3
137,312,51,18
135,304,49,12
130,317,47,27
125,309,45,21
141,301,43,15
136,293,62,9
152,285,60,3
147,277,76,18
142,272,74,15
155,264,72,9
171,256,70,3
166,266,68,0
161,273,81,0
156,265,79,0
166,257,77,0
176,249,75,0
171,256,73,15
172,248,71,9
167,240,90,24
162,232,88,18
157,245,107,12
152,237,105,6
168,229,103,0
163,236,101,15
158,234,99,15
153,241,112,9
154,233,110,3
167,225,108,0
177,217,106,0
187,209,104,0
182,201,117,15
177,193,121,9
172,206,119,3
185,198,117,0
195,190,115,0
205,182,113,0
215,174,111,0
210,166,119,15
205,158,117,20
200,171,115,35
195,163,113,29
211,155,111,23
206,147,130,38
201,139,128,32
196,152,126,47
191,144,124,41
207,136,122,35
223,128,120,29
218,129,139,44
213,121,137,38
220,113,135,32
215,126,154,47
210,118,152,41
205,110,150,35
200,102,148,50
216,94,146,44
211,86,165,38
227,78,163,32
243,70,161,26
259,62,159,20
275,54,157,14
291,46,155,8
286,59,153,23
281,51,151,17
297,43,149,11
313,35,147,5
308,47,153,0
303,46,158,0
298,38,156,8
314,30,154,2
326,22,152,0
321,14,150,15
337,6,148,9
351,0,146,3
356,0,144,0
351,7,142,0
346,14,154,0
342,6,152,0
350,0,150,0
352,0,148,0
347,0,153,7
342,3,157,1
337,8,163,8
337,0,161,2
341,0,159,0
336,0,164,0
331,7,162,0
38,308,0,0
33,300,167,162
28,292,165,156
23,284,163,150
18,276,161,144
13,268,159,138
8,260,157,132
3,252,155,126
0,244,153,120
0,236,151,114
0,228,164,123
1,220,162,117
0,229,177,111
0,221,175,105
15,213,173,99
10,226,192,93
5,218,190,87
21,210,188,81
16,223,207,96
11,215,205,90
6,207,203,84
22,199,201,78
17,191,220,93
12,183,218,87
7,196,216,102
2,188,214,96
18,180,212,90
13,172,210,105
29,164,208,99
24,177,227,114
19,169,225,108
14,161,223,102
30,153,221,96
46,145,219,90
62,137,217,84
78,129,215,78
94,121,213,72
107,116,211,69
102,126,227,63
97,121,225,57
92,134,223,51
98,136,231,45
104,128,229,39
99,141,248,54
94,133,246,48
89,125,244,42
84,117,242,57
79,130,261,51
74,122,259,45
90,114,257,39
106,106,255,33
122,98,253,27
117,90,272,42
112,82,270,36
107,74,289,30
123,66,287,24
118,79,306,18
113,71,304,12
108,63,323,6
103,76,321,21
98,68,319,15
114,60,317,9
130,52,315,3
125,44,331,18
120,36,332,15
115,46,330,27
113,38,328,21
129,30,326,15
145,22,324,9
161,14,322,3
174,6,320,0
169,13,331,0
164,7,329,0
159,0,327,14
154,13,338,21
149,5,336,15
157,0,334,9
165,0,332,3
160,10,330,10
166,2,328,4
174,0,326,0
169,0,324,7
164,0,322,14
159,13,320,8
154,26,318,23
149,18,316,17
144,31,314,32
139,23,312,26
155,15,310,20
171,7,308,14
166,20,326,8
161,13,324,2
173,5,322,0
168,12,320,12
163,4,318,15
175,0,316,9
183,0,314,3
178,10,312,0
173,2,325,15
168,0,323,9
425,0,36,0
466,0,34,0
468,0,32,0
470,0,30,0
472,0,28,0
474,0,26,0
476,0,24,0
478,0,22,0
473,7,27,7
468,0,31,1
463,0,37,0
458,0,35,7
466,0,33,1
461,0,39,0
456,7,37,0
451,14,35,14
453,6,33,8
448,19,50,21
443,11,48,15
438,7,46,9
433,20,64,23
428,12,62,17
423,4,62,13
418,15,60,7
413,7,79,1
408,15,92,0
403,7,90,0
398,0,88,14
406,0,86,8
401,13,84,2
396,22,82,0
391,14,80,15
407,6,78,9
402,19,76,22
397,13,74,18
392,5,91,31
387,0,89,25
382,0,99,31
378,0,97,25
373,13,95,28
380,5,93,22
393,0,91,16
401,0,89,10
396,0,87,17
404,0,85,11
399,13,96,5
394,12,94,0
404,4,92,0
410,0,90,0
412,0,88,0
414,0,86,0
416,0,84,0
418,0,82,0
413,5,87,7
408,0,85,7
403,0,96,1
406,0,94,0
401,7,92,0
410,0,90,0
412,0,88,0
407,7,86,0
416,0,84,0
418,0,82,0
413,7,87,7
414,0,85,1
417,0,83,0
412,7,81,7
420,0,79,1
415,0,85,8
415,0,83,2
410,0,81,9
418,0,79,3
423,0,77,0
418,0,75,7
426,0,73,1
429,0,71,0
431,0,69,0
429,0,71,4
424,0,76,7
425,0,74,1
428,0,72,0
430,0,70,0
432,0,68,0
434,0,66,0
429,0,71,0
424,7,69,7
419,0,67,14
414,13,78,21
409,5,76,15
417,0,74,9
412,0,72,16
420,0,70,10
428,0,68,4
434,0,66,0
436,0,64,0
431,0,62,7
426,0,60,14
434,0,58,8
442,0,56,2
446,0,54,0
0,362,0,0
0,354,4,88
70,346,2,82
86,338,0,76
100,330,0,70
95,322,19,64
90,314,38,58
106,306,36,52
122,298,34,46
138,290,32,40
133,303,30,55
128,295,28,49
144,287,26,43
139,279,45,37
155,271,43,31
171,263,41,25
187,255,39,19
182,247,58,13
177,260,77,7
172,252,75,1
183,244,73,0
178,236,86,15
173,234,90,15
177,226,88,9
172,239,107,3
167,231,105,0
162,223,110,12
157,229,108,6
152,221,127,0
147,213,140,15
148,205,138,9
164,197,136,3
177,189,134,0
172,181,147,15
167,173,145,15
162,186,164,30
157,178,162,24
152,170,160,18
168,162,158,12
184,154,156,6
200,146,154,0
195,138,167,15
196,130,165,9
191,143,163,3
186,135,179,18
181,127,180,15
194,119,178,9
189,132,176,3
184,124,192,0
194,116,190,0
189,123,188,0
184,130,198,0
182,122,196,0
192,114,194,0
202,106,192,0
212,98,190,0
207,105,203,15
202,97,201,9
197,101,211,3
198,93,209,0
193,100,222,15
188,92,220,9
183,84,218,15
178,76,237,9
182,80,235,15
186,72,233,9
202,64,231,3
197,56,247,0
192,63,260,0
187,55,258,0
197,47,256,0
192,54,260,3
187,55,258,0
182,62,271,15
177,54,269,9
184,46,267,3
179,38,265,18
195,30,263,12
211,22,261,6
206,14,259,21
222,6,257,15
217,19,255,9
212,32,274,24
207,24,272,18
202,16,270,12
197,8,289,6
192,0,287,21
200,0,285,15
204,0,287,9
199,13,285,12
206,5,283,6
201,18,299,0
196,10,297,0
203,2,295,0
198,9,299,0
202,1,297,0
205,0,295,0
207,0,293,0
202,7,291,0
211,0,289,0
0,0,372,62
74,0,370,56
69,0,381,59
68,0,379,53
63,0,377,60
71,0,375,54
66,0,386,61
61,0,384,55
56,0,395,62
51,0,393,56
46,13,404,50
41,13,402,52
36,5,400,59
49,0,398,53
57,0,396,47
52,13,407,41
55,5,405,35
50,18,403,29
66,10,401,23
82,2,399,17
77,15,397,26
78,7,395,20
93,0,393,14
101,0,391,8
109,0,389,2
104,9,396,0
99,1,400,0
102,0,398,0
104,0,396,0
106,0,394,0
108,0,392,0
110,0,390,0
105,0,395,0
100,7,400,0
102,0,398,0
104,0,396,0
106,0,394,0
108,0,392,0
103,7,397,7
98,0,395,7
93,0,406,14
88,0,404,8
83,13,415,15
78,5,413,9
73,13,411,3
86,5,409,0
93,0,407,0
88,0,412,7
83,0,410,7
78,0,421,14
73,0,419,8
81,0,417,2
76,0,415,9
71,0,426,3
76,0,424,0
78,0,422,0
73,7,427,0
75,0,425,0
70,7,430,7
65,0,434,7
60,7,439,8
61,0,437,2
56,0,435,9
64,0,433,3
69,0,431,0
71,0,429,0
73,0,427,0
68,7,432,0
70,0,430,0
65,0,428,7
73,0,426,1
68,8,432,8
63,5,430,7
71,0,428,1
66,0,434,0
61,7,432,0
70,0,430,0
65,7,428,7
60,6,439,14
55,0,437,8
63,0,435,2
67,0,433,0
69,0,431,0
71,0,429,0
73,0,427,0
68,7,425,0
77,0,423,0
72,7,421,7
67,13,419,1
62,21,433,0
57,13,431,0
66,5,429,0
73,0,427,0
75,0,425,0
70,7,430,0
72,0,428,0
74,0,426,0
76,0,424,0
71,7,422,0
80,0,420,0
231,0,226,0
276,0,224,0
278,0,222,0
280,0,220,0
282,0,218,0
284,0,216,0
286,0,214,0
288,0,212,0
283,7,217,0
285,0,215,0
287,0,213,0
289,0,211,0
291,0,209,0
293,0,207,0
295,0,205,0
297,0,203,0
292,0,201,7
287,13,212,14
282,5,210,8
277,13,208,15
272,13,214,17
272,5,212,11
285,0,210,5
280,12,220,0
278,4,218,0
284,0,216,0
286,0,214,0
288,0,212,0
290,0,210,0
285,7,215,7
280,6,219,7
275,7,224,1
270,0,230,0
265,7,235,7
260,0,239,1
263,0,237,0
265,0,235,0
267,0,233,0
262,0,231,7
257,0,242,14
252,0,240,8
260,0,238,2
255,0,245,9
250,0,247,3
255,0,245,0
250,0,243,7
245,13,241,1
240,5,255,16
237,0,253,10
232,0,251,17
240,0,249,11
248,0,247,5
255,0,245,0
257,0,243,0
259,0,241,0
261,0,239,0
256,7,244,7
251,0,248,7
246,7,246,8
241,13,244,2
236,5,259,17
232,0,257,11
227,13,268,5
229,5,266,0
224,12,276,12
219,4,274,6
228,0,272,0
223,7,277,7
224,0,275,1
219,0,281,8
219,0,279,2
214,9,286,8
213,1,284,2
218,0,282,0
213,7,280,0
222,0,278,0
217,0,283,0
212,0,288,0
207,7,293,7
208,0,291,1
203,8,297,8
198,5,300,2
202,0,298,0
197,7,296,0
192,0,308,14
187,0,306,8
194,0,304,2
198,0,302,0
193,0,307,7
188,6,311,7
183,0,309,8
191,0,307,2
195,0,305,0
190,0,310,0
185,7,308,0
194,0,306,0
189,0,304,7
184,13,302,14
179,13,308,8
174,5,306,15
0,116,308,0
0,144,357,86
0,136,355,80
0,128,353,74
0,120,351,68
0,112,349,62
0,104,347,56
0,105,345,59
7,97,343,53
2,89,341,68
0,99,339,62
0,107,353,72
0,99,351,66
0,91,349,60
0,99,347,54
0,107,345,48
0,115,343,42
16,107,341,36
32,99,339,30
27,91,358,24
43,83,356,18
38,96,375,33
33,88,373,27
28,80,371,21
23,72,390,15
39,64,388,9
55,56,386,3
68,48,384,0
63,40,397,15
64,32,395,9
59,24,393,24
54,37,412,30
49,29,410,24
53,21,408,18
69,13,406,12
64,26,425,6
59,18,423,0
54,10,436,15
55,2,434,9
50,15,432,3
51,19,430,12
46,11,437,6
62,3,435,0
57,10,433,0
67,2,431,0
62,9,438,0
57,1,436,6
66,0,434,0
68,0,432,0
63,7,437,0
65,0,435,0
67,0,433,0
62,0,438,7
57,0,442,1
52,8,448,0
54,0,446,0
56,0,444,0
58,0,442,0
60,0,440,0
62,0,438,0
64,0,436,0
66,0,434,0
68,0,432,0
70,0,430,0
72,0,428,0
67,7,433,0
69,0,431,0
71,0,429,0
73,0,427,0
68,7,425,0
77,0,423,0
79,0,421,0
74,7,419,0
76,7,424,0
71,0,429,7
72,0,427,1
75,0,425,0
77,0,423,0
72,0,421,7
67,13,432,14
62,5,430,8
57,13,428,15
60,5,426,9
73,0,424,3
78,0,422,0
80,0,420,0
75,0,425,7
76,0,423,1
79,0,421,0
81,0,419,0
76,7,424,0
71,0,422,7
79,0,420,1
74,0,426,8
74,0,424,2
69,9,422,0
64,1,435,15
59,0,433,9
66,0,431,3
71,0,429,0
120,0,0,356
150,0,0,350
145,0,11,344
153,0,9,338
148,13,7,332
164,5,5,326
177,0,3,320
185,0,1,314
192,0,0,308
187,11,0,313
190,3,0,307
199,0,0,301
194,0,0,306
189,0,11,300
197,0,9,294
205,0,7,288
213,0,5,282
208,13,3,289
211,5,1,283
206,0,17,277
214,0,15,271
209,13,13,265
204,26,11,280
199,18,9,274
215,10,7,268
210,2,5,283
220,0,3,277
228,0,1,271
235,0,0,265
241,0,0,259
247,0,0,253
242,11,0,247
237,22,0,260
232,14,0,254
246,6,0,248
241,17,17,242
236,9,19,236
252,1,17,230
